Configuración,Época,Loss Train,Loss Val,Acc Train,Acc Val
2L-64N-lr0.1,33,0.9604929685592651,1.1559245586395264,0.5353535413742065,0.375
2L-64N-lr0.1,34,1.003587007522583,1.4636601209640503,0.5101010203361511,0.34375
2L-64N-lr0.1,35,1.0128041505813599,1.38838529586792,0.5202020406723022,0.25
2L-64N-lr0.1,36,1.0660200119018555,1.2579865455627441,0.4848484992980957,0.40625
2L-64N-lr0.1,37,1.0142356157302856,1.4465930461883545,0.5303030014038086,0.59375
2L-64N-lr0.1,38,1.0260794162750244,1.4142539501190186,0.5151515007019043,0.59375
2L-64N-lr0.1,39,0.9578734040260315,1.4137828350067139,0.5252525210380554,0.5625
2L-64N-lr0.1,40,0.9174149036407471,1.3371195793151855,0.5757575631141663,0.625
2L-64N-lr0.1,41,0.921467125415802,1.4905798435211182,0.5555555820465088,0.59375
2L-64N-lr0.1,42,0.9148732423782349,1.4856739044189453,0.5454545617103577,0.40625
2L-64N-lr0.1,43,0.9285516738891602,1.4340859651565552,0.5808081030845642,0.46875
2L-64N-lr0.1,44,0.9260383248329163,1.36826491355896,0.5656565427780151,0.40625
2L-64N-lr0.1,45,0.9266554117202759,1.6116251945495605,0.560606062412262,0.375
2L-64N-lr0.1,46,0.9386841058731079,1.4076745510101318,0.5505050420761108,0.4375
2L-64N-lr0.1,47,0.9426112174987793,1.151888370513916,0.5555555820465088,0.46875
2L-64N-lr0.1,48,1.0712246894836426,1.6160130500793457,0.5202020406723022,0.53125
3L-16N-lr0.001,1,1.8121166229248047,1.807251214981079,0.11616161465644836,0.03125
3L-16N-lr0.001,2,1.747849464416504,1.7666468620300293,0.21212121844291687,0.25
3L-16N-lr0.001,3,1.6831263303756714,1.731782078742981,0.31313130259513855,0.28125
3L-16N-lr0.001,4,1.6220041513442993,1.6977593898773193,0.32828283309936523,0.3125
3L-16N-lr0.001,5,1.567578673362732,1.6616146564483643,0.31313130259513855,0.3125
3L-16N-lr0.001,6,1.518317461013794,1.6204156875610352,0.3232323229312897,0.34375
3L-16N-lr0.001,7,1.4704831838607788,1.573390007019043,0.3232323229312897,0.34375
3L-16N-lr0.001,8,1.4213944673538208,1.5182628631591797,0.34343433380126953,0.375
3L-16N-lr0.001,9,1.372658133506775,1.4612964391708374,0.3888888955116272,0.34375
3L-16N-lr0.001,10,1.324637532234192,1.4024267196655273,0.3787878751754761,0.34375
